#F f0_EPDL97.dat
#D Mon Sep 30 15:12:40 2002
#UT Elastic Photon-Atom Scattering, nonrelativistic form factors
#UF0TYPE TABLE ; TABLE TABLE_NOR OR PARAMETRIZATION? 
#UIDL xf0
#C  This file has been created using f0_EPDL97.pro on Mon Sep 30 15:12:40 2002
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax/
#UD Elastic Photon-Atom Scattering, nonrelativistic form factors
#UD 
#UD
#UD 
#UD The form factors stored in this file come from the 
#UD Evaluated Photon Data Library (EPDL) from the Lawrence Livermore 
#UD National Laboratory: 
#UD    "EPDL97 The Evaluated Data Library, 97 Version"
#UD     Dermott E Cullen, John H Hubbel, Lynn Kissel
#UD        UCRL-50400, Vol 6, Rev 5 (Sep 19 1997)
#UD 
#UD Availability:
#UD In USA: contact the Radiation Safety Information Computational 
#UD         Center (RSICC):
#UD         http://www-rsicc.ornl.gov/rsic.html
#UD In Europe Korea and Japan: contact the Nuclear Energy Agence:
#UD         http://www.nea.fr
#UD         
#UD The argument for the form factor and scattering function is 
#UD x = sin(theta/2)/lambda, where theta is the photon scattering angle, and 
#UD lambda is its wavelength (cm). 
#UD The EPDL97 data base contains data from 0.0 to 1.0e+17 cm^-1. 
#UD The number of data points ranges from about 100 to 174. 
#UD 
#UD Quoted from the above reference of Cullen et al:
#UD The form factors are those of Hubbell [22,23,24]. Hubbell has 
#UD calculated nonrelativistic, relativistic and modified relativistic 
#UD form factors. Based on Hubbell's recommendation the data included in 
#UD EPDL97 are his nonrelativistic form factors, which are currently the 
#UD most widely used of Hubbell's form factors. 
#UD [22] Hubbell et al, J. Phys. Chem. Ref. Data, 4 471 (1975)
#UD [23] Hubbell et al, J. Phys. Chem. Ref. Data, 7 615 (1977)
#UD      Hubbell & Overbo, J. Phys. Chem. Ref. Data, 8 69 (1979)
#UD [24] Hubbell, Radiat. Phys. Chem. 50 113 (1997)
#UD 
#UD 
#UD Note: The data in this file are from reference [22]: 
#UD   J H Hubbell, W J Veigele, E A Briggs, R T Brown, D T Cromer, R J Howerton
#UD   Atomic form factors, incoherent scattering functions and photon scattering cross sections
#UD   J. Phys. Chem. Ref. Data, 4 471-538 (1975)
#UD 
#UD The atomic form factor and also incoherent scattering factor from  [22] are also 
#UD available in ftp://www-phys.llnl.gov/pub/rayleigh/RTAB/data_NF 
#UD  (RTAB Database: L. Kissel, Radiation physics and chemistry 59 (2000) 185-200)
#UD 
#UD 
#UD  The following two arrays are stored: 
#UD     Column 1: X(1/A) = sin(theta/2)/lambda
#UD     Column 2: f0 = form factor (electron units)
#UD
#UD
#S  1 H 
#N 2
#L X(1/A)  f0
    0.6000000      45.38500 
    0.7000000      41.05900 
    0.7750000      38.26120 
    0.8000000      37.39900 
    0.8750000      34.96340 
    0.9000000      34.19800 
    0.9750000      32.00680 
     1.000000      31.31000 
     1.062500      29.62690 
     1.156300      27.27320 
     1.187500      26.53380 
     1.250000      25.11900 
     1.500000      20.41100 
     1.671900      18.09800 
     1.859400      16.20520 
     1.875000      16.07100 
     2.000000      15.09900 
     2.218800      13.75720 
     2.375000      12.98200 
     2.500000      12.43500 
     2.671900      11.74150 
     2.789100      11.26410 
     2.875000      10.89820 
     2.894500      10.81230 
     3.000000      10.33000 
     3.125000      9.727940 
     3.359400      8.699710 
     3.375000      8.640800 
     3.453100      8.369400 
     3.500000      8.225200 
     3.625000      7.907090 
     3.859400      7.418350 
     4.000000      7.111500 
     4.125000      6.802990 
     4.234400      6.519230 
     4.425800      6.026950 
     4.712900      5.375650 
     4.750000      5.302290 
     4.856400      5.108240 
     5.000000      4.884200 
     5.179700      4.664120 
     5.330100      4.516350 
     6.000000      4.023300 
     6.250000      3.846880 
     7.000000      3.368100 
     7.500000      3.121850 
     7.750000      2.999840 
     8.000000      2.868800 
     8.250000      2.726520 
     8.468800      2.598590 
     8.851600      2.379980 
     9.569300      2.030180 
     9.856400      1.919110 
     10.00000      1.870200 
     10.31300      1.778280 
     10.60500      1.707300 
     11.00900      1.627350 
     11.37900      1.568490 
     11.83200      1.510070 
     12.41300      1.450980 
     12.50000      1.443270 
     12.78200      1.419670 
     15.00000      1.274100 
     15.62500      1.235260 
     16.71900      1.166300 
     17.53900      1.114850 
     18.77000      1.039360 
     20.00000     0.9671700 
     21.39200     0.8901830 
     22.72600     0.8215690 
     24.43000     0.7413420 
     26.02800     0.6735170 
     27.50000     0.6169990 
     28.22900     0.5909220 
     30.24800     0.5251100 
     32.71700     0.4558210 
     34.87700     0.4039560 
     37.59500     0.3483500 
     39.86900     0.3088420 
     43.48700     0.2566580 
     46.74400     0.2187100 
     50.00000     0.1874900 
     53.75000     0.1581110 
     57.03100     0.1370330 
     62.77300     0.1080630 
     70.31000    0.08098380 
     80.00000    0.05786500 
     95.00000    0.03670360 
     100.0000    0.03201600 
     154.0600    0.01009260 
     544.3800  0.0003437380 
     848.1299  0.0001053860 
     1000.000  6.802800E-05 
     1685.700  1.710120E-05 
     3344.100  2.834290E-06 
     8625.100  2.413790E-07 
     28302.00  1.132010E-08 
     1000000.  1.275800E-12 
 3.162300E+07  1.832190E-16 
 1.000000E+09  2.508400E-20 
#S  86 Rn
#N 2
#L X(1/A)  f0
     0.000000      86.00000 
 1.000000E-07      86.00000 
 1.000000E-06      86.00000 
 1.000000E-05      86.00000 
 1.000000E-04      86.00000 
  0.001000000      86.00000 
  0.005000000      85.98400 
  0.010000000      85.94000 
   0.01500000      85.86600 
   0.02000000      85.76200 
   0.02500000      85.63000 
   0.03000000      85.46900 
   0.03750000      85.17120 
   0.04000000      85.06800 
   0.04750000      84.69480 
   0.05000000      84.56700 
   0.05500000      84.28130 
   0.06250000      83.80510 
   0.06500000      83.64220 
   0.07000000      83.29800 
   0.07875000      82.65090 
   0.08625000      82.05440 
   0.09000000      81.75300 
    0.1000000      80.90400 
    0.1109400      79.93510 
    0.1187500      79.22260 
    0.1250000      78.64900 
    0.1375000      77.47880 
    0.1500000      76.31400 
    0.1687500      74.56930 
    0.1750000      74.00300 
    0.1937500      72.32060 
    0.2000000      71.77600 
    0.2250000      69.65690 
    0.2375000      68.63630 
    0.2500000      67.64800 
    0.2750000      65.73560 
    0.2875000      64.81590 
    0.3000000      63.91600 
    0.3250000      62.16020 
    0.3500000      60.46530 
    0.4000000      57.22200 
    0.4500000      54.13780 
    0.5000000      51.24100 
    0.5750000      47.25550 
    0.6000000      46.03100 
    0.6750000      42.65830 
    0.7000000      41.63000 
    0.8000000      37.91100 
    0.9000000      34.68600 
    0.9750000      32.49550 
     1.000000      31.80100 
     1.062500      30.12620 
     1.125000      28.53930 
     1.156300      27.77810 
     1.250000      25.61800 
     1.375000      23.02160 
     1.500000      20.82100 
     1.625000      19.00790 
     1.812500      16.87830 
     1.875000      16.29550 
     1.953100      15.64220 
     2.000000      15.28500 
     2.125000      14.44950 
     2.375000      13.12350 
     2.406300      12.98000 
     2.500000      12.57400 
     2.671900      11.88300 
     2.789100      11.41050 
     2.875000      11.04940 
     2.894500      10.96490 
     3.000000      10.49000 
     3.125000      9.897410 
     3.359400      8.880060 
     3.375000      8.821370 
     3.453100      8.549950 
     3.500000      8.404900 
     3.625000      8.081750 
     3.859400      7.575090 
     4.000000      7.255700 
     4.125000      6.935850 
     4.234400      6.642510 
     4.425800      6.134700 
     4.712900      5.463880 
     4.750000      5.388330 
     4.856400      5.188430 
     5.000000      4.957400 
     5.179700      4.729940 
     5.330100      4.577090 
     5.425800      4.492610 
     6.000000      4.073300 
     6.250000      3.897390 
     7.000000      3.421800 
     7.500000      3.173510 
     7.750000      3.049880 
     8.000000      2.917300 
     8.250000      2.773720 
     10.00000      1.908400 
     10.31300      1.814470 
     10.60500      1.741590 
     11.00900      1.659090 
     11.37900      1.597860 
     11.83200      1.536890 
     12.41300      1.474600 
     12.50000      1.466510 
     12.78200      1.441690 
     15.00000      1.290100 
     15.62500      1.250910 
     16.71900      1.182240 
     17.53900      1.131460 
     18.77000      1.056970 
     20.00000     0.9856500 
     21.39200     0.9091510 
     22.72600     0.8407340 
     24.43000     0.7603760 
     26.02800     0.6921900 
     27.50000     0.6351180 
     27.52700     0.6341270 
     29.59000     0.5628140 
     31.48200     0.5053940 
     33.79700     0.4441640 
     36.76800     0.3780270 
     39.86900     0.3212670 
     43.48700     0.2676130 
     46.74400     0.2284890 
     50.00000     0.1962300 
     53.75000     0.1658070 
     57.03100     0.1439340 
     62.77300     0.1138020 
     70.31000    0.08553620 
     80.00000    0.06131600 
     95.00000    0.03904800 
     100.0000    0.03410000 
     1000.000  7.524800E-05 
     1685.700  1.904600E-05 
     3344.100  3.184250E-06 
     8625.100  2.743650E-07 
     28302.00  1.305030E-08 
     1000000.  1.531800E-12 
 3.162300E+07  2.289200E-16 
 1.000000E+09  3.264200E-20 
#S  87 Fr
#N 2
#L X(1/A)  f0
     0.000000      87.00000 
 1.000000E-07      87.00000 
 1.000000E-06      87.00000 
 1.000000E-05      87.00000 
 1.000000E-04      87.00000 
  0.001000000      87.00000 
  0.005000000      86.96900 
  0.008750000      86.91730 
  0.010000000      86.90500 
   0.01250000      86.85510 
   0.01500000      86.80400 
   0.01750000      86.73040 
   0.02000000      86.65700 
   0.02250000      86.56460 
   0.02500000      86.47300 
   0.02875000      86.31270 
   0.03000000      86.25500 
   0.03250000      86.12560 
   0.03625000      85.93470 
   0.04000000      85.73500 
   0.04437500      85.48120 
   0.05000000      85.13800 
   0.05500000      84.80690 
   0.06250000      84.27570 
   0.06500000      84.09860 
   0.07000000      83.73500 
   0.09000000      82.19700 
    0.1000000      81.37400 
    0.1187500      79.79770 
    0.1250000      79.26300 
    0.1437500      77.60410 
    0.1500000      77.04600 
    0.1750000      74.77500 
    0.2000000      72.55100 
    0.2250000      70.39180 
    0.2375000      69.34600 
    0.2500000      68.33200 
    0.2750000      66.36780 
    0.3000000      64.51200 
    0.3250000      62.74100 
    0.3500000      61.05240 
    0.3812500      59.01350 
    0.4000000      57.82900 
    0.4500000      54.77920 
    0.5000000      51.89800 
    0.5500000      49.18930 
    0.6000000      46.67100 
    0.6750000      43.25450 
    0.7000000      42.21000 
    0.8000000      38.43300 
    0.9000000      35.17500 
     1.000000      32.28200 
     1.062500      30.61150 
     1.125000      29.03060 
     1.156300      28.27010 
     1.250000      26.10900 
     1.375000      23.49050 
     1.500000      21.24400 
     1.718800      18.17420 
     1.859400      16.68080 
     1.875000      16.53360 
     2.000000      15.48200 
     2.125000      14.61770 
     2.312500      13.56570 
     2.375000      13.26320 
     2.500000      12.70900 
     2.718800      11.83440 
     2.859400      11.26190 
     2.875000      11.19600 
     2.964800      10.80500 
     3.000000      10.64600 
     3.125000      10.06370 
     3.359400      9.058720 
     3.375000      9.000380 
     3.500000      8.583500 
     3.625000      8.255310 
     3.859400      7.731930 
     4.000000      7.400600 
     4.125000      7.070180 
     4.234400      6.767950 
     4.425800      6.245710 
     4.712900      5.556350 
     4.750000      5.478670 
     4.856400      5.272960 
     5.000000      5.034800 
     5.179700      4.799450 
     5.330100      4.640940 
     5.425800      4.553330 
     6.000000      4.123500 
     6.250000      3.946330 
     7.000000      3.474200 
     7.500000      3.224010 
     7.750000      3.099110 
     8.000000      2.965500 
     8.250000      2.820980 
     10.00000      1.948000 
     10.31300      1.852050 
     10.74300      1.745990 
     11.13800      1.668390 
     11.62000      1.592640 
     12.04300      1.538910 
     12.50000      1.490280 
     12.78200      1.464140 
     15.00000      1.305900 
     16.25000      1.226990 
     17.53900      1.147670 
     18.94500      1.064200 
     20.00000      1.004000 
     21.39200     0.9281430 
     22.72600     0.8599680 
     24.43000     0.7795310 
     26.02800     0.7109970 
     27.50000     0.6534430 
     27.52700     0.6524410 
     29.59000     0.5802880 
     31.48200     0.5220080 
     33.79700     0.4596800 
     36.76800     0.3921430 
     39.86900     0.3340010 
     42.40200     0.2941570 
     45.11500     0.2577460 
     48.37200     0.2211210 
     50.00000     0.2052600 
     53.75000     0.1737780 
     57.03100     0.1510960 
     62.77300     0.1197740 
     70.31000    0.09029410 
     80.00000    0.06493800 
     95.00000    0.04152160 
     100.0000    0.03630200 
     154.0600    0.01162020 
     273.2800   0.002558260 
     636.6400  0.0002742340 
     1000.000  8.323400E-05 
     1685.700  2.121320E-05 
     3344.100  3.578350E-06 
     8625.100  3.120070E-07 
     28302.00  1.505550E-08 
     1000000.  1.842100E-12 
 3.162300E+07  2.867240E-16 
 1.000000E+09  4.261100E-20 
#S  88 Ra
#N 2
#L X(1/A)  f0
     0.000000      88.00000 
 1.000000E-07      88.00000 
 1.000000E-06      88.00000 
 1.000000E-05      88.00000 
 1.000000E-04      88.00000 
  0.001000000      88.00000 
  0.005000000      87.96800 
  0.007500000      87.93180 
  0.009375000      87.90720 
  0.010000000      87.89700 
   0.01250000      87.84050 
   0.01500000      87.78300 
   0.01875000      87.66430 
   0.02000000      87.61900 
   0.02375000      87.46800 
   0.02500000      87.41300 
   0.02875000      87.23430 
   0.03000000      87.17000 
   0.03250000      87.02720 
   0.03625000      86.81180 
   0.04000000      86.58500 
   0.04437500      86.29760 
   0.04812500      86.03640 
   0.05000000      85.91000 
   0.05500000      85.53850 
   0.05875000      85.24920 
   0.06437500      84.80400 
   0.06500000      84.75160 
   0.07000000      84.35100 
   0.08000000      83.53120 
   0.09000000      82.70000 
    0.1000000      81.85300 
    0.1250000      79.75000 
    0.1500000      77.61000 
    0.1750000      75.43100 
    0.2000000      73.25900 
    0.2375000      70.07130 
    0.2500000      69.04400 
    0.2875000      66.09440 
    0.3000000      65.16200 
    0.3250000      63.35950 
    0.3500000      61.64650 
    0.3625000      60.80970 
    0.4000000      58.40600 
    0.4500000      55.37620 
    0.5000000      52.52200 
    0.5500000      49.82890 
    0.6000000      47.30900 
    0.6750000      43.86110 
    0.7000000      42.80200 
    0.8000000      38.96300 
    0.9000000      35.66000 
     1.000000      32.75200 
     1.062500      31.08330 
     1.125000      29.50870 
     1.156300      28.75070 
     1.250000      26.59000 
     1.359400      24.26740 
     1.500000      21.66900 
     1.750000      18.11950 
     1.875000      16.78560 
     2.000000      15.68900 
     2.125000      14.79270 
     2.312500      13.71040 
     2.375000      13.40220 
     2.500000      12.84200 
     2.718800      11.97020 
     2.859400      11.40550 
     2.875000      11.34160 
     2.964800      10.95730 
     3.000000      10.80100 
     3.125000      10.22930 
     3.359400      9.235650 
     3.375000      9.177870 
     3.500000      8.760500 
     3.625000      8.427400 
     3.859400      7.888200 
     4.000000      7.545300 
     4.125000      7.204980 
     4.234400      6.894470 
     4.425800      6.358690 
     4.750000      5.571820 
     4.784700      5.499820 
     4.928200      5.231990 
     5.000000      5.115000 
     5.179700      4.871420 
     5.330100      4.706820 
     5.425800      4.615790 
     6.000000      4.173700 
     7.000000      3.525500 
     7.500000      3.273880 
     7.750000      3.148110 
     8.000000      3.013500 
     8.250000      2.868560 
     9.500000      2.187420 
     10.00000      1.989600 
     10.31300      1.891610 
     10.74300      1.782490 
     11.13800      1.702010 
     11.62000      1.622840 
     12.04300      1.566260 
     12.50000      1.514930 
     12.78200      1.487140 
     13.89100      1.396760 
     15.00000      1.321400 
     16.25000      1.242100 
     17.18800      1.184650 
     18.59400      1.101680 
     20.00000      1.022300 
     21.39200     0.9472060 
     22.72600     0.8793580 
     24.43000     0.7989170 
     26.02800     0.7300810 
     27.50000     0.6720740 
     27.52700     0.6710630 
     29.59000     0.5980930 
     31.48200     0.5389630 
     33.79700     0.4755390 
     36.76800     0.4065990 
     39.86900     0.3470640 
     42.40200     0.3061640 
     45.11500     0.2687100 
     48.37200     0.2309560 
     50.00000     0.2145800 
     53.75000     0.1820240 
     57.03100     0.1585210 
     62.77300     0.1259870 
     70.31000    0.09526450 
     80.00000    0.06873900 
     95.00000    0.04413160 
     100.0000    0.03862900 
     154.0600    0.01250920 
     1000.000  9.207200E-05 
     1685.700  2.363160E-05 
     3344.100  4.022550E-06 
     8625.100  3.549810E-07 
     28302.00  1.738260E-08 
     1000000.  2.218900E-12 
 3.162300E+07  3.600070E-16 
 1.000000E+09  5.580500E-20 
#S  89 Ac
#N 2
#L X(1/A)  f0
     0.000000      89.00000 
 1.000000E-07      89.00000 
 1.000000E-06      89.00000 
 1.000000E-05      89.00000 
 1.000000E-04      89.00000 
  0.001000000      89.00000 
  0.005000000      88.96300 
  0.007500000      88.92200 
  0.009375000      88.89950 
  0.010000000      88.89300 
   0.01250000      88.84130 
   0.01500000      88.78700 
   0.01875000      88.66910 
   0.02000000      88.62400 
   0.02375000      88.47450 
   0.02500000      88.42000 
   0.02875000      88.24230 
   0.03000000      88.17800 
   0.03250000      88.03500 
   0.03625000      87.81910 
   0.04000000      87.59200 
   0.04437500      87.30420 
   0.04812500      87.04010 
   0.05000000      86.91200 
   0.05500000      86.53020 
   0.05875000      86.23020 
   0.06437500      85.76640 
   0.06500000      85.71170 
   0.07000000      85.29300 
   0.07875000      84.54170 
   0.09000000      83.55700 
    0.1000000      82.65900 
    0.1250000      80.45400 
    0.1500000      78.24100 
    0.1750000      76.03400 
    0.2000000      73.86200 
    0.2375000      70.67070 
    0.2500000      69.64100 
    0.2875000      66.68480 
    0.3000000      65.75100 
    0.3250000      63.94790 
    0.3500000      62.23660 
    0.3625000      61.40180 
    0.4000000      59.00700 
    0.4500000      55.99400 
    0.5000000      53.15300 
    0.5500000      50.46420 
    0.6000000      47.93700 
    0.6750000      44.45840 
    0.7000000      43.38600 
    0.8000000      39.49100 
